Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
BE,2011,2011,2011,1,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2104843672,,,0
BE,2011,2011,2011,1,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,12837878165,,,0
BE,2011,2011,2011,1,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,30387216463,,,0
BE,2011,2011,2011,1,0,4,Re-Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,13114466,,,0
BE,2011,2011,2011,1,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,7157347922,,,0
BE,2011,2011,2011,1,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4749855227,,,0
BE,2011,2011,2011,1,0,2,Export,368,Iraq,IRQ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,15761451,,,0
BE,2011,2011,2011,1,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,7132374892,,,4
BE,2011,2011,2011,1,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,11877016303,,,4
BE,2011,2011,2011,1,0,4,Re-Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,149646206,,,4
BE,2011,2011,2011,1,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4386133000,,,0
BE,2011,2011,2011,1,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1952005000,,,0
BE,2011,2011,2011,1,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,44203858667,,,0
BE,2011,2011,2011,1,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,38400808964,,,0
BE,2011,2011,2011,1,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1538320473,,,0
BE,2011,2011,2011,1,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,5058106967,,,0
BE,2011,2011,2011,1,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,940306045,,,0
BE,2011,2011,2011,1,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,338309322,,,0
BE,2011,2011,2011,1,0,3,Re-Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,7771469,,,0
BE,2011,2011,2011,1,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,62940920494,,,0
BE,2011,2011,2011,1,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4103721056,,,0
BE,2011,2011,2011,1,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3633988261,,,0
BE,2011,2011,2011,1,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1676931643,,,0
BE,2011,2011,2011,1,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2477324757,,,0
BE,2011,2011,2011,1,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1190861746,,,0
BE,2011,2011,2011,1,0,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,130473675,,,0
BE,2011,2011,2011,1,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,19926317798,,,0
BE,2011,2011,2011,1,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,5439731932,,,0
BE,2011,2011,2011,1,0,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3921650465,,,0
BE,2011,2011,2011,1,0,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,284279385,,,0
BE,2011,2011,2011,1,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,656647443,,,0
BE,2011,2011,2011,1,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,204526830,,,0
BE,2011,2011,2011,1,0,3,Re-Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,5373527,,,0
BE,2011,2011,2011,1,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,123039783,,,0
BE,2011,2011,2011,1,0,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,180472742,,,0
BE,2011,2011,2011,1,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2588729837,,,0
BE,2011,2011,2011,1,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,542759247,,,0
BE,2011,2011,2011,1,0,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,289110379,,,0
BE,2011,2011,2011,1,0,2,Export,426,Lesotho,LSO,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,108530022,,,0
BE,2011,2011,2011,1,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1875878750,,,0
BE,2011,2011,2011,1,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1707376589,,,0
BE,2011,2011,2011,1,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3273131438,,,0
BE,2011,2011,2011,1,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3811929191,,,0
BE,2011,2011,2011,1,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2173355809,,,0
BE,2011,2011,2011,1,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1086483443,,,0
BE,2011,2011,2011,1,0,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4154948,,,0
BE,2011,2011,2011,1,0,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1259609,,,0
BE,2011,2011,2011,1,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1107775252,,,0
BE,2011,2011,2011,1,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,20726367,,,0
BE,2011,2011,2011,1,0,3,Re-Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,20025093,,,0
BE,2011,2011,2011,1,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,435889195,,,0
BE,2011,2011,2011,1,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,387827102,,,0
BE,2011,2011,2011,1,0,3,Re-Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2646704,,,0
BE,2011,2011,2011,1,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,212798555,,,0
BE,2011,2011,2011,1,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,421131014,,,0
BE,2011,2011,2011,1,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,14046737392,,,0
BE,2011,2011,2011,1,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,29201879460,,,0
BE,2011,2011,2011,1,0,4,Re-Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2024011,,,0
BE,2011,2011,2011,1,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,277952770,,,0
BE,2011,2011,2011,1,0,2,Export,462,Maldives,MDV,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,117208551,,,0
BE,2011,2011,2011,1,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,400291665,,,0
BE,2011,2011,2011,1,0,2,Export,466,Mali,MLI,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,105213940,,,0
BE,2011,2011,2011,1,0,3,Re-Export,466,Mali,MLI,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,8271981,,,0
BE,2011,2011,2011,1,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,600990912,,,0
BE,2011,2011,2011,1,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,187919101,,,0
BE,2011,2011,2011,1,0,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,325551704,,,0
BE,2011,2011,2011,1,0,2,Export,478,Mauritania,MRT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,398316967,,,0
BE,2011,2011,2011,1,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,972686993,,,0
BE,2011,2011,2011,1,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,723770313,,,0
BE,2011,2011,2011,1,0,3,Re-Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,93222474,,,0
BE,2011,2011,2011,1,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,19215364951,,,0
BE,2011,2011,2011,1,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,20832760671,,,0
BE,2011,2011,2011,1,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,8255334042,,,0
BE,2011,2011,2011,1,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3172568062,,,0
BE,2011,2011,2011,1,0,3,Re-Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,140435598,,,0
BE,2011,2011,2011,1,0,4,Re-Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,12171565,,,0
BE,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,547751732,,,0
BE,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,828980317,,,0
BE,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,63559198,,,0
BE,2011,2011,2011,1,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2473180,,,0
BE,2011,2011,2011,1,0,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,558528775,,,0
BE,2011,2011,2011,1,0,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,71765288,,,0
BE,2011,2011,2011,1,0,3,Re-Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,16429716,,,0
BE,2011,2011,2011,1,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,5925384,,,0
BE,2011,2011,2011,1,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4283713384,,,0
BE,2011,2011,2011,1,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3622809183,,,0
BE,2011,2011,2011,1,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,714317000,,,0
BE,2011,2011,2011,1,0,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,550474000,,,0
BE,2011,2011,2011,1,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,2371173023,,,0
BE,2011,2011,2011,1,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1002791383,,,0
BE,2011,2011,2011,1,0,3,Re-Export,512,Oman,OMN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,67452086,,,0
BE,2011,2011,2011,1,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,792721303,,,0
BE,2011,2011,2011,1,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1401333218,,,0
BE,2011,2011,2011,1,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,677298181,,,0
BE,2011,2011,2011,1,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,154439355,,,0
BE,2011,2011,2011,1,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,50285806089,,,0
BE,2011,2011,2011,1,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,69769322153,,,0
BE,2011,2011,2011,1,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,302709490,,,0
BE,2011,2011,2011,1,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,69135887,,,0
BE,2011,2011,2011,1,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,395564948,,,0
BE,2011,2011,2011,1,0,2,Export,540,New Caledonia,NCL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,24063737,,,0
BE,2011,2011,2011,1,0,1,Import,548,Vanuatu,VUT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,64982910,,,0
BE,2011,2011,2011,1,0,2,Export,548,Vanuatu,VUT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,52477248,,,0
BE,2011,2011,2011,1,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,4187071622,,,4
BE,2011,2011,2011,1,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,25016529793,,,4
BE,2011,2011,2011,1,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,64356705,,,0
BE,2011,2011,2011,1,0,4,Re-Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,36576158,,,4
BE,2011,2011,2011,1,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,721911201,,,0
BE,2011,2011,2011,1,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1682557756,,,0
BE,2011,2011,2011,1,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,242717400,,,0
BE,2011,2011,2011,1,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,135376922,,,0
BE,2011,2011,2011,1,0,3,Re-Export,562,Niger,NER,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,20935042,,,0
BE,2011,2011,2011,1,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,18925384716,,,0
BE,2011,2011,2011,1,0,2,Export,566,Nigeria,NGA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1986271509,,,0
BE,2011,2011,2011,1,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,6671774882,,,0
BE,2011,2011,2011,1,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,9938347753,,,0
BE,2011,2011,2011,1,0,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,50035959,,,0
BE,2011,2011,2011,1,0,2,Export,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,36418161,,,0
BE,2011,2011,2011,1,0,4,Re-Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,30102,,,0
BE,2011,2011,2011,1,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,28366473,,,0
BE,2011,2011,2011,1,0,4,Re-Import,585,Palau,PLW,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1368,,,0
BE,2011,2011,2011,1,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4829649714,,,0
BE,2011,2011,2011,1,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4739244685,,,0
BE,2011,2011,2011,1,0,3,Re-Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,170228,,,0
BE,2011,2011,2011,1,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1281381912,,,0
BE,2011,2011,2011,1,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,708678421,,,0
BE,2011,2011,2011,1,0,1,Import,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,661346187,,,0
BE,2011,2011,2011,1,0,2,Export,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1549740048,,,0
BE,2011,2011,2011,1,0,4,Re-Import,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,688031,,,0
BE,2011,2011,2011,1,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,621634875,,,4
BE,2011,2011,2011,1,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,3853348244,,,0
BE,2011,2011,2011,1,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,2664121798,,,4
BE,2011,2011,2011,1,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,5558997004,,,4
BE,2011,2011,2011,1,0,4,Re-Import,604,Peru,PER,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,0,,,,0,,909802,,,0
BE,2011,2011,2011,1,0,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,5043660293,,,0
BE,2011,2011,2011,1,0,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4485726899,,,0
BE,2011,2011,2011,1,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,13775513316,,,0
BE,2011,2011,2011,1,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,17702503382,,,0
BE,2011,2011,2011,1,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,10688532924,,,0
BE,2011,2011,2011,1,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,5894367133,,,0
BE,2011,2011,2011,1,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4165817,,,0
BE,2011,2011,2011,1,0,3,Re-Export,634,Qatar,QAT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,793361,,,0
BE,2011,2011,2011,1,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4785453675,,,0
BE,2011,2011,2011,1,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3779478442,,,0
BE,2011,2011,2011,1,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,34748450775,,,0
BE,2011,2011,2011,1,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,10183769743,,,0
BE,2011,2011,2011,1,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,241973809,,,0
BE,2011,2011,2011,1,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,154744570,,,0
BE,2011,2011,2011,1,0,3,Re-Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,706834,,,0
BE,2011,2011,2011,1,0,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,55685486,,,0
BE,2011,2011,2011,1,0,2,Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4646311,,,0
BE,2011,2011,2011,1,0,3,Re-Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,363901,,,0
BE,2011,2011,2011,1,0,4,Re-Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,4536,,,0
BE,2011,2011,2011,1,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,153746996,,,0
BE,2011,2011,2011,1,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,26595429,,,0
BE,2011,2011,2011,1,0,3,Re-Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,683095,,,0
BE,2011,2011,2011,1,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,87448970,,,0
BE,2011,2011,2011,1,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,24521917,,,0
BE,2011,2011,2011,1,0,3,Re-Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,177037,,,0
BE,2011,2011,2011,1,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,42081715,,,0
BE,2011,2011,2011,1,0,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,5646729,,,0
BE,2011,2011,2011,1,0,3,Re-Export,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,41371,,,0
BE,2011,2011,2011,1,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,17624618297,,,0
BE,2011,2011,2011,1,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,3427410684,,,0
BE,2011,2011,2011,1,0,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,150918855,,,0
BE,2011,2011,2011,1,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1273046772,,,0
BE,2011,2011,2011,1,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,660380594,,,0
BE,2011,2011,2011,1,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1065028131,,,0
BE,2011,2011,2011,1,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,1794753383,,,0
BE,2011,2011,2011,1,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,1,Food and beverages,1,No Quantity,,,,,,,248949454,,,0
